## Name:ideal3_shmip
## Icon:0
# Points Count Value
5706 1.000000
# X pos Y pos
5649.941657 -447.844709
5649.941657 447.844709
5650.941824 -447.581039
5650.941824 447.581039
5651.941990 -447.316752
5651.941990 447.316752
5652.942157 -447.051846
5652.942157 447.051846
5653.942324 -446.785599
5653.942324 446.785599
5654.942490 -446.518257
5654.942490 446.518257
5655.942657 -446.250287
5655.942657 446.250287
5656.942824 -445.981689
5656.942824 445.981689
5657.942990 -445.711409
5657.942990 445.711409
5658.943157 -445.440334
5658.943157 445.440334
5659.943324 -445.168622
5659.943324 445.168622
5660.943491 -444.896051
5660.943491 444.896051
5661.943657 -444.621827
5661.943657 444.621827
5662.943824 -444.346958
5662.943824 444.346958
5663.943991 -444.071441
5663.943991 444.071441
5664.944157 -443.794603
5664.944157 443.794603
5665.944324 -443.516534
5665.944324 443.516534
5666.944491 -443.237808
5666.944491 443.237808
5667.944657 -442.958424
5667.944657 442.958424
5668.944824 -442.677181
5668.944824 442.677181
5669.944991 -442.395203
5669.944991 442.395203
5670.945158 -442.112557
5670.945158 442.112557
5671.945324 -441.828731
5671.945324 441.828731
5672.945491 -441.543455
5672.945491 441.543455
5673.945658 -441.257503
5673.945658 441.257503
5674.945824 -440.970872
5674.945824 440.970872
5675.945991 -440.682390
5675.945991 440.682390
5676.946158 -440.393085
5676.946158 440.393085
5677.946324 -440.103093
5677.946324 440.103093
5678.946491 -439.811829
5678.946491 439.811829
5679.946658 -439.519127
5679.946658 439.519127
5680.946824 -439.225726
5680.946824 439.225726
5681.946991 -438.931593
5681.946991 438.931593
5682.947158 -438.635445
5682.947158 438.635445
5683.947325 -438.338590
5683.947325 438.338590
5684.947491 -438.041025
5684.947491 438.041025
5685.947658 -437.741855
5685.947658 437.741855
5686.947825 -437.441497
5686.947825 437.441497
5687.947991 -437.140419
5687.947991 437.140419
5688.948158 -436.838169
5688.948158 436.838169
5689.948325 -436.534258
5689.948325 436.534258
5690.948491 -436.229619
5690.948491 436.229619
5691.948658 -435.924194
5691.948658 435.924194
5692.948825 -435.616682
5692.948825 435.616682
5693.948991 -435.308430
5693.948991 435.308430
5694.949158 -434.999437
5694.949158 434.999437
5695.949325 -434.688570
5695.949325 434.688570
5696.949492 -434.376656
5696.949492 434.376656
5697.949658 -434.063990
5697.949658 434.063990
5698.949825 -433.749723
5698.949825 433.749723
5699.949992 -433.434094
5699.949992 433.434094
5700.950158 -433.117704
5700.950158 433.117704
5701.950325 -432.799936
5701.950325 432.799936
5702.950492 -432.480541
5702.950492 432.480541
5703.950658 -432.160373
5703.950658 432.160373
5704.950825 -431.839001
5704.950825 431.839001
5705.950992 -431.515787
5705.950992 431.515787
5706.951159 -431.191789
5706.951159 431.191789
5707.951325 -430.866707
5707.951325 430.866707
5708.951492 -430.539618
5708.951492 430.539618
5709.951659 -430.211735
5709.951659 430.211735
5710.951825 -429.882837
5710.951825 429.882837
5711.951992 -429.551819
5711.951992 429.551819
5712.952159 -429.219996
5712.952159 429.219996
5713.952325 -428.887170
5713.952325 428.887170
5714.952492 -428.552168
5714.952492 428.552168
5715.952659 -428.216348
5715.952659 428.216348
5716.952825 -427.879483
5716.952825 427.879483
5717.952992 -427.540439
5717.952992 427.540439
5718.953159 -427.200566
5718.953159 427.200566
5719.953326 -426.859546
5719.953326 426.859546
5720.953492 -426.516402
5720.953492 426.516402
5721.953659 -426.172418
5721.953659 426.172418
5722.953826 -425.827127
5722.953826 425.827127
5723.953992 -425.479824
5723.953992 425.479824
5724.954159 -425.131669
5724.954159 425.131669
5725.954326 -424.781987
5725.954326 424.781987
5726.954492 -424.430466
5726.954492 424.430466
5727.954659 -424.078080
5727.954659 424.078080
5728.954826 -423.723884
5728.954826 423.723884
5729.954992 -423.368083
5729.954992 423.368083
5730.955159 -423.011406
5730.955159 423.011406
5731.955326 -422.652571
5731.955326 422.652571
5732.955493 -422.292429
5732.955493 422.292429
5733.955659 -421.931398
5733.955659 421.931398
5734.955826 -421.567797
5734.955826 421.567797
5735.955993 -421.203251
5735.955993 421.203251
5736.956159 -420.837405
5736.956159 420.837405
5737.956326 -420.469304
5737.956326 420.469304
5738.956493 -420.100289
5738.956493 420.100289
5739.956659 -419.729453
5739.956659 419.729453
5740.956826 -419.356831
5740.956826 419.356831
5741.956993 -418.983282
5741.956993 418.983282
5742.957160 -418.607319
5742.957160 418.607319
5743.957326 -418.230111
5743.957326 418.230111
5744.957493 -417.851646
5744.957493 417.851646
5745.957660 -417.470734
5745.957660 417.470734
5746.957826 -417.088872
5746.957826 417.088872
5747.957993 -416.705041
5747.957993 416.705041
5748.958160 -416.319421
5748.958160 416.319421
5749.958326 -415.932836
5749.958326 415.932836
5750.958493 -415.543496
5750.958493 415.543496
5751.958660 -415.153098
5751.958660 415.153098
5752.958826 -414.760980
5752.958826 414.760980
5753.958993 -414.366724
5753.958993 414.366724
5754.959160 -413.971478
5754.959160 413.971478
5755.959327 -413.573597
5755.959327 413.573597
5756.959493 -413.174435
5756.959493 413.174435
5757.959660 -412.773595
5757.959660 412.773595
5758.959827 -412.370471
5758.959827 412.370471
5759.959993 -411.966331
5759.959993 411.966331
5760.960160 -411.559462
5760.960160 411.559462
5761.960327 -411.151301
5761.960327 411.151301
5762.960493 -410.741283
5762.960493 410.741283
5763.960660 -410.329053
5763.960660 410.329053
5764.960827 -409.915778
5764.960827 409.915778
5765.960993 -409.499458
5765.960993 409.499458
5766.961160 -409.082053
5766.961160 409.082053
5767.961327 -408.662386
5767.961327 408.662386
5768.961494 -408.240801
5768.961494 408.240801
5769.961660 -407.817704
5769.961660 407.817704
5770.961827 -407.391888
5770.961827 407.391888
5771.961994 -406.964990
5771.961994 406.964990
5772.962160 -406.535179
5772.962160 406.535179
5773.962327 -406.103986
5773.962327 406.103986
5774.962494 -405.670535
5774.962494 405.670535
5775.962660 -405.234995
5775.962660 405.234995
5776.962827 -404.797815
5776.962827 404.797815
5777.962994 -404.357876
5777.962994 404.357876
5778.963161 -403.916811
5778.963161 403.916811
5779.963327 -403.472484
5779.963327 403.472484
5780.963494 -403.026953
5780.963494 403.026953
5781.963661 -402.578672
5781.963661 402.578672
5782.963827 -402.128621
5782.963827 402.128621
5783.963994 -401.676292
5783.963994 401.676292
5784.964161 -401.221665
5784.964161 401.221665
5785.964327 -400.765192
5785.964327 400.765192
5786.964494 -400.305933
5786.964494 400.305933
5787.964661 -399.845216
5787.964661 399.845216
5788.964827 -399.381268
5788.964827 399.381268
5789.964994 -398.916122
5789.964994 398.916122
5790.965161 -398.447514
5790.965161 398.447514
5791.965328 -397.977607
5791.965328 397.977607
5792.965494 -397.504509
5792.965494 397.504509
5793.965661 -397.029781
5793.965661 397.029781
5794.965828 -396.552088
5794.965828 396.552088
5795.965994 -396.072482
5795.965994 396.072482
5796.966161 -395.590087
5796.966161 395.590087
5797.966328 -395.105540
5797.966328 395.105540
5798.966494 -394.618334
5798.966494 394.618334
5799.966661 -394.128785
5799.966661 394.128785
5800.966828 -393.636657
5800.966828 393.636657
5801.966994 -393.142044
5801.966994 393.142044
5802.967161 -392.644880
5802.967161 392.644880
5803.967328 -392.145140
5803.967328 392.145140
5804.967495 -391.642825
5804.967495 391.642825
5805.967661 -391.137893
5805.967661 391.137893
5806.967828 -390.630308
5806.967828 390.630308
5807.967995 -390.120120
5807.967995 390.120120
5808.968161 -389.607145
5808.968161 389.607145
5809.968328 -389.091634
5809.968328 389.091634
5810.968495 -388.573147
5810.968495 388.573147
5811.968661 -388.052246
5811.968661 388.052246
5812.968828 -387.528121
5812.968828 387.528121
5813.968995 -387.001762
5813.968995 387.001762
5814.969162 -386.471872
5814.969162 386.471872
5815.969328 -385.939985
5815.969328 385.939985
5816.969495 -385.404200
5816.969495 385.404200
5817.969662 -384.866621
5817.969662 384.866621
5818.969828 -384.324903
5818.969828 384.324903
5819.969995 -383.781215
5819.969995 383.781215
5820.970162 -383.233774
5820.970162 383.233774
5821.970328 -382.683841
5821.970328 382.683841
5822.970495 -382.130602
5822.970495 382.130602
5823.970662 -381.574284
5823.970662 381.574284
5824.970828 -381.015174
5824.970828 381.015174
5825.970995 -380.452328
5825.970995 380.452328
5826.971162 -379.887271
5826.971162 379.887271
5827.971329 -379.317752
5827.971329 379.317752
5828.971495 -378.745971
5828.971495 378.745971
5829.971662 -378.170331
5829.971662 378.170331
5830.971829 -377.591637
5830.971829 377.591637
5831.971995 -377.009835
5831.971995 377.009835
5832.972162 -376.424075
5832.972162 376.424075
5833.972329 -375.835819
5833.972329 375.835819
5834.972495 -375.243048
5834.972495 375.243048
5835.972662 -374.647473
5835.972662 374.647473
5836.972829 -374.048318
5836.972829 374.048318
5837.972995 -373.445260
5837.972995 373.445260
5838.973162 -372.839458
5838.973162 372.839458
5839.973329 -372.228931
5839.973329 372.228931
5840.973496 -371.615379
5840.973496 371.615379
5841.973662 -370.998235
5841.973662 370.998235
5842.973829 -370.376761
5842.973829 370.376761
5843.973996 -369.752278
5843.973996 369.752278
5844.974162 -369.123343
5844.974162 369.123343
5845.974329 -368.490654
5845.974329 368.490654
5846.974496 -367.854788
5846.974496 367.854788
5847.974662 -367.213784
5847.974662 367.213784
5848.974829 -366.569418
5848.974829 366.569418
5849.974996 -365.921393
5849.974996 365.921393
5850.975163 -365.268341
5850.975163 365.268341
5851.975329 -364.611816
5851.975329 364.611816
5852.975496 -363.951272
5852.975496 363.951272
5853.975663 -363.285750
5853.975663 363.285750
5854.975829 -362.616568
5854.975829 362.616568
5855.975996 -361.943206
5855.975996 361.943206
5856.976163 -361.264704
5856.976163 361.264704
5857.976329 -360.582346
5857.976329 360.582346
5858.976496 -359.895860
5858.976496 359.895860
5859.976663 -359.203847
5859.976663 359.203847
5860.976829 -358.507775
5860.976829 358.507775
5861.976996 -357.807569
5861.976996 357.807569
5862.977163 -357.101776
5862.977163 357.101776
5863.977330 -356.391431
5863.977330 356.391431
5864.977496 -355.676736
5864.977496 355.676736
5865.977663 -354.957035
5865.977663 354.957035
5866.977830 -354.231836
5866.977830 354.231836
5867.977996 -353.502062
5867.977996 353.502062
5868.978163 -352.767632
5868.978163 352.767632
5869.978330 -352.027458
5869.978330 352.027458
5870.978496 -351.281993
5870.978496 351.281993
5871.978663 -350.531633
5871.978663 350.531633
5872.978830 -349.776290
5872.978830 349.776290
5873.978996 -349.014917
5873.978996 349.014917
5874.979163 -348.247981
5874.979163 348.247981
5875.979330 -347.475809
5875.979330 347.475809
5876.979497 -346.698307
5876.979497 346.698307
5877.979663 -345.914977
5877.979663 345.914977
5878.979830 -345.125295
5878.979830 345.125295
5879.979997 -344.330014
5879.979997 344.330014
5880.980163 -343.529036
5880.980163 343.529036
5881.980330 -342.722258
5881.980330 342.722258
5882.980497 -341.909180
5882.980497 341.909180
5883.980663 -341.089419
5883.980663 341.089419
5884.980830 -340.263570
5884.980830 340.263570
5885.980997 -339.431524
5885.980997 339.431524
5886.981164 -338.593170
5886.981164 338.593170
5887.981330 -337.748395
5887.981330 337.748395
5888.981497 -336.896727
5888.981497 336.896727
5889.981664 -336.037912
5889.981664 336.037912
5890.981830 -335.172359
5890.981830 335.172359
5891.981997 -334.299949
5891.981997 334.299949
5892.982164 -333.420559
5892.982164 333.420559
5893.982330 -332.534063
5893.982330 332.534063
5894.982497 -331.640336
5894.982497 331.640336
5895.982664 -330.739246
5895.982664 330.739246
5896.982830 -329.830657
5896.982830 329.830657
5897.982997 -328.913930
5897.982997 328.913930
5898.983164 -327.989482
5898.983164 327.989482
5899.983331 -327.057174
5899.983331 327.057174
5900.983497 -326.116866
5900.983497 326.116866
5901.983664 -325.168415
5901.983664 325.168415
5902.983831 -324.211673
5902.983831 324.211673
5903.983997 -323.246492
5903.983997 323.246492
5904.984164 -322.272720
5904.984164 322.272720
5905.984331 -321.290203
5905.984331 321.290203
5906.984497 -320.298783
5906.984497 320.298783
5907.984664 -319.298300
5907.984664 319.298300
5908.984831 -318.288591
5908.984831 318.288591
5909.984997 -317.269487
5909.984997 317.269487
5910.985164 -316.240821
5910.985164 316.240821
5911.985331 -315.202418
5911.985331 315.202418
5912.985498 -314.154102
5912.985498 314.154102
5913.985664 -313.095694
5913.985664 313.095694
5914.985831 -312.027010
5914.985831 312.027010
5915.985998 -310.947863
5915.985998 310.947863
5916.986164 -309.858063
5916.986164 309.858063
5917.986331 -308.757082
5917.986331 308.757082
5918.986498 -307.644667
5918.986498 307.644667
5919.986664 -306.520927
5919.986664 306.520927
5920.986831 -305.385654
5920.986831 305.385654
5921.986998 -304.238637
5921.986998 304.238637
5922.987165 -303.079659
5922.987165 303.079659
5923.987331 -301.908500
5923.987331 301.908500
5924.987498 -300.724429
5924.987498 300.724429
5925.987665 -299.526921
5925.987665 299.526921
5926.987831 -298.316449
5926.987831 298.316449
5927.987998 -297.092772
5927.987998 297.092772
5928.988165 -295.855646
5928.988165 295.855646
5929.988331 -294.603524
5929.988331 294.603524
5930.988498 -293.336932
5930.988498 293.336932
5931.988665 -292.056014
5931.988665 292.056014
5932.988831 -290.760290
5932.988831 290.760290
5933.988998 -289.447759
5933.988998 289.447759
5934.989165 -288.119956
5934.989165 288.119956
5935.989332 -286.776523
5935.989332 286.776523
5936.989498 -285.414786
5936.989498 285.414786
5937.989665 -284.036762
5937.989665 284.036762
5938.989832 -282.641139
5938.989832 282.641139
5939.989998 -281.226667
5939.989998 281.226667
5940.990165 -279.794811
5940.990165 279.794811
5941.990332 -278.342110
5941.990332 278.342110
5942.990498 -276.871085
5942.990498 276.871085
5943.990665 -275.378618
5943.990665 275.378618
5944.990832 -273.866373
5944.990832 273.866373
5945.990998 -272.331432
5945.990998 272.331432
5946.991165 -270.775788
5946.991165 270.775788
5947.991332 -269.195480
5947.991332 269.195480
5948.991499 -267.592824
5948.991499 267.592824
5949.991665 -265.965357
5949.991665 265.965357
5950.991832 -264.312432
5950.991832 264.312432
5951.991999 -262.634322
5951.991999 262.634322
5952.992165 -260.928658
5952.992165 260.928658
5953.992332 -259.194811
5953.992332 259.194811
5954.992499 -257.432592
5954.992499 257.432592
5955.992665 -255.640786
5955.992665 255.640786
5956.992832 -253.817614
5956.992832 253.817614
5957.992999 -251.961587
5957.992999 251.961587
5958.993166 -250.072226
5958.993166 250.072226
5959.993332 -248.148089
5959.993332 248.148089
5960.993499 -246.187667
5960.993499 246.187667
5961.993666 -244.189380
5961.993666 244.189380
5962.993832 -242.151573
5962.993832 242.151573
5963.993999 -240.072511
5963.993999 240.072511
5964.994166 -237.950374
5964.994166 237.950374
5965.994332 -235.783255
5965.994332 235.783255
5966.994499 -233.567739
5966.994499 233.567739
5967.994666 -231.302279
5967.994666 231.302279
5968.994832 -228.985045
5968.994832 228.985045
5969.994999 -226.612687
5969.994999 226.612687
5970.995166 -224.180926
5970.995166 224.180926
5971.995333 -221.689089
5971.995333 221.689089
5972.995499 -219.129944
5972.995499 219.129944
5973.995666 -216.502675
5973.995666 216.502675
5974.995833 -213.801604
5974.995833 213.801604
5975.995999 -211.020681
5975.995999 211.020681
5976.996166 -208.155922
5976.996166 208.155922
5977.996333 -205.200871
5977.996333 205.200871
5978.996499 -202.148523
5978.996499 202.148523
5979.996666 -198.991268
5979.996666 198.991268
5980.996833 -195.720827
5980.996833 195.720827
5981.996999 -192.324385
5981.996999 192.324385
5982.997166 -188.794141
5982.997166 188.794141
5983.997333 -185.113314
5983.997333 185.113314
5984.997500 -181.268512
5984.997500 181.268512
5985.997666 -177.240294
5985.997666 177.240294
5986.997833 -173.006630
5986.997833 173.006630
5987.998000 -168.540998
5987.998000 168.540998
5988.998166 -163.809100
5988.998166 163.809100
5989.998333 -158.770583
5989.998333 158.770583
5990.998500 -153.371658
5990.998500 153.371658
5991.998666 -147.545541
5991.998666 147.545541
5992.998833 -141.195905
5992.998833 141.195905
5993.999000 -134.195046
5993.999000 134.195046
5994.999167 -126.349665
5994.999167 126.349665
5995.999333 -117.354912
5995.999333 117.354912
5996.999500 -106.681710
5996.999500 106.681710
5997.999667 -93.242945
5997.999667 93.242945
5998.999833 -74.045111
5998.999833 74.045111
